"track","race","place","rug","name","trainer","time","margin","split","inRun","weight","sire","dam","sp"
"Sale (VIC)","Race 6","7","","REDGUM WARS (2)","Dean Millier","25.72","11.31","5.55","S877","31.6kg","Aston Rupee","Albies Cruiser","$4.40"
"Sale (VIC)","Race 6","8","","OPETAIA (1)","Adrian Nuttall","25.84","13.00","5.48","S688","31.4kg","Playlist","Valley Reaper","$6.90"
"Sale (VIC)","Race 7","1","","JUMBUK BUBBLES (4)","Ben Joske","29.06","0.00","9.18","M111","31.3kg","Hooked On Scotch","Aston Champagne","$3.50"
"Sale (VIC)","Race 7","2","","LAVENDER EVE (7)","Paris Toner","29.35","4.17","9.43","S333","27.2kg","Shima Shine","Ita Louisa","$7.50"
"Sale (VIC)","Race 7","3","","MY MATE TRINNY (8)","Carl Haas","29.43","5.31","9.57","S544","25.3kg","Shima Shine","Spritley Ebony","$8.00"
"Sale (VIC)","Race 7","4","","CALL SECURITY (2)","Louie Cardillo","29.48","6.03","9.58","M655","31.3kg","Playlist","Amber Beauty","$2.90"
"Sale (VIC)","Race 7","5","","BLACKFOOT DAISY (6)","Billy Stockdale","29.53","6.69","9.39","M222","30.0kg","Aston Rupee","Bessie's Daisy","$7.20"
"Sale (VIC)","Race 7","6","","JUMBUK STAR (1)","Michelle Wilkins","29.75","9.89","9.57","M476","29.0kg","Fernando Bale","Xalynn Bale","$19.40"
"Sale (VIC)","Race 7","7","","MISS BLACK (3)","Anne Carr","30.09","14.71","9.79","M867","27.0kg","Nitro Burst","Princess America","$22.90"
"Sale (VIC)","Race 7","8","","BELLS OF VICTORY (5)","John Elston","30.54","21.13","9.76","S788","33.8kg","Shima Shine","Lakeview Isla","$18.70"
"Sale (VIC)","Race 8","1","","MIXED DOZEN (1)","Lyn Smith","29.17","0.00","9.24","M112","32.3kg","Fernando Bale","Pepper Shiraz","$6.30"
"Sale (VIC)","Race 8","2","","BRINDLE CHIC (2)","John Musselwhite","29.22","0.69","9.28","M221","30.3kg","Tommy Shelby","Floral Lace","$5.10"
"Sale (VIC)","Race 8","3","","EASY PIE (6)","Frank Toth","29.48","4.44","9.47","M533","32.9kg","Bernardo","Glorious","$38.90"
"Sale (VIC)","Race 8","4","","NEED YOU NOW (8)","Rowan Wagenaar","29.51","4.89","9.47","M444","33.5kg","Js Flamin Ace","Little Bit Sweet","$2.30"
"Sale (VIC)","Race 8","5","","OUR TIGER NORMA (7)","Frederick Malloy","29.59","5.96","9.58","M677","34.0kg","Hard Style Rico","Grace Intention","$36.00"
"Sale (VIC)","Race 8","6","","WILD CUDDLE (4)","Debra Cumes","29.62","6.39","9.70","M886","27.7kg","Feral Franky","War Ruby","$6.70"
"Sale (VIC)","Race 8","7","","SMOOTH PRINCE (5)","Malcolm Carr","29.78","8.69","9.58","M768","32.2kg","Nitro Burst","Princess America","$6.80"
"Sale (VIC)","Race 8","8","","RANGER'S GIRL (3)","Anne Carr","29.82","9.21","9.43","M355","27.3kg","Out Of Range","Freedom Fire","$24.20"
"Sale (VIC)","Race 9","1","","TAILOR'S CHALK (6)","Dawn Johnston","24.83","0.00","5.20","M111","31.6kg","Bernardo","Classy Blaze","$5.00"
"Sale (VIC)","Race 9","2","","OLIVIA LEE ROSE (5)","Jeffrey Chignell","24.92","1.21","5.38","M432","28.6kg","Whiskey Riot","Suzie Rose","$5.30"
"Sale (VIC)","Race 9","3","","WARRIOR BOBBY (8)","Lindsay Fulford","25.21","5.36","5.38","M323","30.5kg","Tommy Shelby","Esfahan","$10.10"
"Sale (VIC)","Race 9","4","","BRUCE (2)","Ben Joske","25.23","5.63","5.56","M766","31.3kg","Aston Rupee","Two Phones","$1.60"
"Sale (VIC)","Race 9","5","","CHOICE MOMENT (3)","Andrew Wood","25.30","6.64","5.56","M654","25.3kg","Barcia Bale","Spring Classic","$134.20"
"Sale (VIC)","Race 9","6","","NEWBROCK TILLY (7)","Leigh Jennings","25.34","7.19","5.32","M245","25.9kg","Catch The Thief","Popowski","$16.00"
"Sale (VIC)","Race 9","7","","OMAN'S TREASURE (1)","Craig Treasure","25.65","11.59","5.55","M577","26.5kg","Shima Shine","Mepunga Gal","$94.90"
"Sale (VIC)","Race 9","SCR","","TOWN LEGEND","Louie Cardillo","","","","","","Catch The Thief","Popowski",""
"Sale (VIC)","Race 10","1","","ULTIMATE LEXI (6)","Dean Millier","25.01","0.00","5.30","M112","28.5kg","Aston Rupee","Albies Cruiser","$4.90"
"Sale (VIC)","Race 10","2","","MARJORIE MAUDE (4)","Billy Stockdale","25.12","1.61","5.39","M333","28.5kg","Aston Rupee","Bessie's Daisy","$8.90"
"Sale (VIC)","Race 10","3","","TACTICIAN (8)","Lyn Smith","25.16","2.23","5.46","S644","31.8kg","Tommy Shelby","Priority Pass","$1.50"
"Sale (VIC)","Race 10","4","","DR. ANNE (2)","Judith McMahon","25.26","3.66","5.37","M221","27.4kg","Aston Kimetto","Tansy","$6.60"
"Sale (VIC)","Race 10","5","","LAKEVIEW APRIL (1)","Michelle Wilkins","25.41","5.71","5.48","M777","28.6kg","Fernando Bale","Lakeview Grace","$26.30"
"Sale (VIC)","Race 10","6","","SCOTT PLENTY (3)","Andrew Wood","25.60","8.53","5.41","M455","27.5kg","Fernando Bale","Ring In","$151.30"
"Sale (VIC)","Race 10","7","","HURRICANE PAT (7)","Victoria Sultana","25.67","9.47","5.42","S566","26.8kg","Smoke Home","Fallen Star","$135.80"
"Sale (VIC)","Race 11","1","","BRENDEN (2)","Ronald Wood","24.80","0.00","5.35","M522","28.6kg","Feral Franky","Manners Matter","$5.20"
"Sale (VIC)","Race 11","2","","ARKSTORM (5)","Leon Lacy","24.80","0.06","5.40","M843","31.0kg","Feral Franky","Will It Rain","$5.90"
"Sale (VIC)","Race 11","3","","MALLY BOY (6)","Maria Musselwhite","24.88","1.27","5.20","M111","30.1kg","Flying Ricciardo","Fine Champan","$4.40"
"Sale (VIC)","Race 11","4","","HEYFIELD HONEY (4)","Steve Kaltsis","24.96","2.31","5.36","M665","30.7kg","Bernardo","Silver Salute","$7.50"
"Sale (VIC)","Race 11","5","","LITTLE WHIP (1)","Pasquale Derubeis","25.19","5.67","5.24","Q236","23.4kg","Fernando Bale","Lucky Whip","$16.20"
"Sale (VIC)","Race 11","6","","WHISPER PIE (8)","Brad Sands","25.20","5.75","5.36","M754","28.6kg","Good Odds Harada","Whitney Showgirl","$5.10"
"Sale (VIC)","Race 11","7","","LAKEVIEW KIM (3)","Kaylah Thorburn","25.31","7.40","5.34","M387","27.4kg","Fernando Bale","Lakeview Maisey","$18.40"
"Sale (VIC)","Race 11","8","","ROUGH GEM (7)","Frederick Bickerton","25.39","8.46","5.35","M478","26.3kg","Hooked On Scotch","Kooringa Thelly","$6.90"
"Sale (VIC)","Race 12","1","","JUMBUK GERHARD (8)","Ben Joske","24.99","0.00","5.28","M111","34.3kg","Bernardo","Crimson Vixen","$1.40"
"Sale (VIC)","Race 12","2","","CREW (3)","Jennifer Gill","25.01","0.31","5.37","Q233","34.0kg","Aussie Infrared","Miriam","$8.00"
"Sale (VIC)","Race 12","3","","SPEEDY SWAN (7)","Dean Williamson","25.07","1.14","5.39","M322","31.7kg","Fernando Bale","Fearless Swan","$8.60"
"Sale (VIC)","Race 12","4","","ANNA (2)","Jennifer Gill","25.14","2.20","5.46","M455","28.0kg","Aston Kimetto","Blue Surfonic","$10.10"
"Sale (VIC)","Race 12","5","","BLACK FRIDAY (6)","Pasquale Derubeis","25.16","2.50","5.54","S544","31.3kg","Aston Rupee","Lady Capulet","$7.30"
"Sale (VIC)","Race 12","SCR","","DISCO GIZMO","Joseph Sultana","","","","","","Get It Gizmo","Wonderful World",""
"Sale (VIC)","Race 12","SCR","","OCTOBER RAIN","Constance Mcmillan","","","","","","Aston Duke","Let's Go Sally",""
"Temora (NSW)","Race 1","1","","DING'S SANDY (8)","Rebecca Edenborough","18.58","0.00","","","27.4kg","Aston Rupee","Emmy's Shark","$2.80"
"Temora (NSW)","Race 1","2","","IMPRESS KUTA (2)","Peter Sims","18.89","4.25","","","27.9kg","Feral Franky","Mepunga Frankie","$4.20"
"Temora (NSW)","Race 1","3","","NUGGET NED (7)","Craig Mccorkindale","19.11","7.50","","","32.2kg","Good Odds Harada","Rainbow Dancer","$9.00"
"Temora (NSW)","Race 1","4","","SILVERTREE SCAR (3)","Christopher Newcombe","19.41","11.75","","","23.5kg","Tiggerlong Tonk","Regal Savannah","$14.00"
"Temora (NSW)","Race 1","5","","BRIGHT HENRY (6)","David Pringle","19.47","12.75","","","34.7kg","Black Magic Opal","Midnight Return","$3.90"
"Temora (NSW)","Race 1","6","","IMPRESS SEMINYAK (5)","Peter Sims","19.53","13.50","","","33.2kg","Feral Franky","Mepunga Frankie","$8.00"
"Temora (NSW)","Race 1","7","","PA KETTLE (4)","Darren Wort","19.74","16.50","","","34.0kg","Good Odds Harada","By Five Helen","$19.00"
"Temora (NSW)","Race 1","8","","CHOPPER'S HONEY (1)","Anthony Lowry","19.79","17.25","","","25.4kg","Superior Panama","Remi Monelli","$51.00"
"Temora (NSW)","Race 1","SCR","","ASTON ZELDA","Cherryl Bradley","","","","","","Good Odds Harada","Aston Moet",""
"Temora (NSW)","Race 1","SCR","","GILGUNNIA OLLIE","Christopher Cooney","","","","","","Orson Allen","Logical Chance",""
"Temora (NSW)","Race 2","1","","SHIRALEE (2)","Angela Della Bosca","26.19","0.00","","","27.7kg","Aussie Infrared","Nikolina","$5.00"
"Temora (NSW)","Race 2","2","","BIANCA'S SECRET (1)","Peter Sims","26.31","1.75","","","33.6kg","Aston Dee Bee","Bianca Keeping","$17.00"
"Temora (NSW)","Race 2","3","","MAGPIE HECTOR (7)","Raymond Smith","26.77","8.25","","","34.2kg","Feral Franky","Foxy Bourbski","$2.00"
"Temora (NSW)","Race 2","4","","YATHONG TIGER (4)","Errol Hughes","27.09","12.75","","","34.0kg","Mount Hope","Danyo's Sarah","$31.00"
"Temora (NSW)","Race 2","5","","MAWONGA MAN (6)","Errol Hughes","27.19","14.25","","","33.4kg","Mount Hope","Danyo's Sarah","$13.00"
"Temora (NSW)","Race 2","6","","ANOTHER PROMISE (5)","Rodney Mcdonald","27.49","18.50","","","27.4kg","Jungle Deuce","Dana Ali","$51.00"
"Temora (NSW)","Race 2","7","","PREMIUM EDITION (8)","Sophie Bilal","28.17","28.25","","","32.6kg","Barcia Bale","Mrs. Mouse","$3.20"
"Temora (NSW)","Race 2","DNF","","PAW PEREZ (3)","Ike McCorkindale","","","","","32.8kg","Feral Franky","Wendalin Bale",""
"Temora (NSW)","Race 2","SCR","","DARBY SAID","Peter Frazer","","","","","","Jungle Deuce","Dana Ali",""
"Temora (NSW)","Race 2","SCR","","PUNCH ON ALI","Darren Wort","","","","","","Feral Franky","Esther's Diva",""
"Temora (NSW)","Race 3","1","","CAWBOURNE SASSY (8)","Benjamin Talbot","18.76","0.00","","","25.6kg","Flying Ricciardo","Cawbourne Bora","$3.70"
"Temora (NSW)","Race 3","2","","LUCY VALENTINE (1)","Ricky Brewer","18.86","1.50","","","26.2kg","Fernando Bale","Pink Lemonade","$2.20"
"Temora (NSW)","Race 3","3","","JUDE SAID (2)","Peter Frazer","18.88","1.75","","","27.8kg","Incapacitated","Bow Tippy","$8.00"
"Temora (NSW)","Race 3","4","","CHARLI'S BEGONIA (7)","Nathan Doggett","19.01","3.50","","","26.8kg","Mr Pupparazzi","Begonia Bale","$14.00"
"Temora (NSW)","Race 3","5","","FLYING MARQUEZ (6)","Darren Wort","19.16","5.75","","","35.0kg","Superior Panama","Kalalycia","$51.00"
"Temora (NSW)","Race 3","6","","SPIRITED OLIVER (3)","Brian Smith","19.26","7.00","","","32.9kg","Aston Rupee","White Cynder","$4.00"
"Temora (NSW)","Race 3","7","","EVEN BIGGER DEAL (4)","Rodney Mcdonald","19.51","10.50","","","26.1kg","Jungle Deuce","Dana Ali","$51.00"
"Temora (NSW)","Race 3","8","","CAR WASH CHAOS (5)","Samantha Ashman","19.55","11.25","","","27.3kg","Flying Ricciardo","Slingshot Gypsy","$71.00"
"Temora (NSW)","Race 3","SCR","","MAGICAL MAURICE","Rodney Mcdonald","","","","","","Good Odds Harada","Dana Joker",""
"Temora (NSW)","Race 3","SCR","","MANILA SHELBY","Christopher Cooney","","","","","","Fernando Bale","Angie Smiffy",""
"Temora (NSW)","Race 4","1","","OSCAR TITUS (2)","Darren Wort","18.84","0.00","","","33.4kg","Fernando Bale","Sweet City Woman","$4.60"
"Temora (NSW)","Race 4","2","","BUDDY MOSES (3)","Ricky Brewer","19.01","2.25","","","33.8kg","Tommy Shelby","Dazzling Bling","$4.20"
"Temora (NSW)","Race 4","3","","POLKA DOT PINK (8)","William Schwencke","19.15","4.25","","","24.0kg","Fernando Bale","Pink Lemonade","$5.00"
"Temora (NSW)","Race 4","4","","SHEER STYLE (4)","Peter Frazer","19.30","6.50","","","28.2kg","Jungle Deuce","Dana Ali","$26.00"
"Temora (NSW)","Race 4","5","","TYKETTO (1)","Peter Sims","19.38","7.75","","","29.4kg","Good Odds Harada","Second Exit","$4.20"
"Temora (NSW)","Race 4","6","","ELITE DARA (5)","Brian Lord","19.54","10.00","","","33.0kg","Bernardo","Suffragette","$41.00"
"Temora (NSW)","Race 4","7","","MISS BRIGHTSIDE (6)","Peter Ward","19.55","10.00","","","28.0kg","Beast Unleashed","Shannon Allen","$4.80"
"Temora (NSW)","Race 4","8","","DANA MAC (7)","Rodney Mcdonald","19.62","11.00","","","31.6kg","Ando's Mac","Off To Monaco","$12.00"
"Temora (NSW)","Race 4","SCR","","RUN BINDI RUN","Cheryl Buick","","","","","","Fernando Bale","Circle Of Dreams",""
"Temora (NSW)","Race 4","SCR","","MANILA SHELBY","Christopher Cooney","","","","","","Fernando Bale","Angie Smiffy",""
"Temora (NSW)","Race 5","1","","SAMURAI (4)","Ricky Brewer","18.59","0.00","","","33.0kg","Fernando Bale","Indi Jill","$1.65"
"Temora (NSW)","Race 5","2","","ELITE GAVIN (7)","Samantha Ashman","19.32","10.25","","","29.6kg","Shima Shine","Swift Current","$34.00"
"Temora (NSW)","Race 5","3","","BLUE JEZEBEL (1)","Darren Wort","19.33","10.50","","","26.6kg","Fernando Bale","Sweet City Woman","$26.00"
"Temora (NSW)","Race 5","4","","DANA JAY (3)","Rodney Mcdonald","19.35","10.75","","","27.5kg","Stinger Noir","Hide The Kitty","$5.50"
"Temora (NSW)","Race 5","5","","CAWBOURNE CHAD (6)","Benjamin Talbot","19.63","14.75","","","29.9kg","Orson Allen","Cawbourne Taber","$6.00"
"Temora (NSW)","Race 5","6","","MY IRISH DONN (2)","Christopher Cooney","19.70","15.75","","","30.9kg","Orson Allen","Logical Chance","$21.00"
"Temora (NSW)","Race 5","7","","CAPALA (5)","Brian Lord","19.74","16.25","","","29.1kg","Orson Allen","Our Magic Turbo","$6.50"
"Temora (NSW)","Race 5","8","","SILVERTREE FLOSS (8)","Christopher Newcombe","19.80","17.25","","","23.7kg","Tiggerlong Tonk","Cold Twist","$101.00"
"Temora (NSW)","Race 5","SCR","","MANILA SHELBY","Christopher Cooney","","","","","","Fernando Bale","Angie Smiffy",""
"Temora (NSW)","Race 5","SCR","","RUN BINDI RUN","Cheryl Buick","","","","","","Fernando Bale","Circle Of Dreams",""
"Temora (NSW)","Race 6","1","","WESTSIDE STORM (4)","Ricky Brewer","18.88","0.00","","","26.4kg","Aston Dee Bee","Westside Nippa","$3.20"
"Temora (NSW)","Race 6","2","","MAVRO (8)","Patrick Edenborough","19.00","1.75","","","26.1kg","Stinger Noir","Hide The Kitty","$9.50"
"Temora (NSW)","Race 6","3","","BLACK GRANITE (2)","Cherryl Bradley","19.16","4.00","","","36.2kg","Aston Rupee","Choice Chance","$12.00"
"Temora (NSW)","Race 6","4","","BENNY MOKO (1)","Ricky Brewer","19.18","4.25","","","32.5kg","Fernando Bale","Jackpot Josie","$4.40"
"Temora (NSW)","Race 6","5","","PHIL'S NO ANGEL (7)","Brian Lord","19.25","5.25","","","29.3kg","Aston Duke","Starlight Jill","$4.60"
"Temora (NSW)","Race 6","6","","MISSION TO FLY (5)","Nathan Doggett","19.58","10.00","","","26.9kg","Fernando Bale","Bride To Be","$6.00"
"Temora (NSW)","Race 6","7","","DOLLY'S HOPE (3)","Rodney Mcdonald","19.69","11.50","","","27.1kg","Fabregas","Every Chance","$10.00"
"Temora (NSW)","Race 6","8","","FULLY EQUIPPED (6)","William Schwencke","19.77","12.75","","","32.3kg","Hard Style Rico","Sassy Riot","$26.00"
"Temora (NSW)","Race 6","SCR","","MAGICAL MAURICE","Rodney Mcdonald","","","","","","Good Odds Harada","Dana Joker",""
"Temora (NSW)","Race 6","SCR","","REEFTON BLUEBELL","Christopher Cooney","","","","","","Fernando Bale","Tasvilla",""
"Temora (NSW)","Race 7","1","","DARK PANTHER (5)","Colin Bradley","18.71","0.00","","","37.1kg","Aston Rupee","Choice Chance","$3.20"
"Temora (NSW)","Race 7","2","","MOORE'S WAY (6)","Craig Mccorkindale","19.05","4.75","","","27.3kg","Good Odds Harada","Rainbow Dancer","$31.00"
"Temora (NSW)","Race 7","3","","BAROOGA PETE (2)","Brian Lord","19.13","6.00","","","31.1kg","Barooga Brett","Lady Torah","$7.00"
"Temora (NSW)","Race 7","4","","KIANDO DIVA (3)","Kirralee Woodhead","19.14","6.00","","","23.3kg","Feral Franky","Esther's Diva","$4.20"
"Temora (NSW)","Race 7","5","","DANA CURLY (4)","Rodney Mcdonald","19.18","6.50","","","30.8kg","Good Odds Harada","Dana Joker","$15.00"
"Temora (NSW)","Race 7","6","","WESTSIDE BULLET (1)","Ricky Brewer","19.27","8.00","","","32.7kg","Aston Dee Bee","Westside Nippa","$3.00"
"Temora (NSW)","Race 7","7","","SASHA KEEPING (8)","Darren Wort","19.28","8.25","","","23.6kg","Fernando Bale","Georgia Keeping","$6.50"
"Temora (NSW)","Race 7","8","","ME STYLE (7)","Samantha Ashman","19.43","10.25","","","25.7kg","Tommy Shelby","Marydoll","$31.00"
"Temora (NSW)","Race 7","SCR","","REEFTON BLUEBELL","Christopher Cooney","","","","","","Fernando Bale","Tasvilla",""
"Temora (NSW)","Race 7","SCR","","MAGICAL MAURICE","Rodney Mcdonald","","","","","","Good Odds Harada","Dana Joker",""
"Temora (NSW)","Race 8","1","","MOORONG MARVEL (4)","Angela Della Bosca","32.76","0.00","","","31.3kg","Aussie Infrared","Nikolina","$3.30"
"Temora (NSW)","Race 8","2","","OZZIE NICK (7)","Angela Della Bosca","32.83","1.00","","","30.6kg","Aussie Infrared","Nikolina","$2.90"
"Temora (NSW)","Race 8","3","","STAPLETON (6)","Daryl Breust","33.08","4.50","","","35.3kg","Orson Allen","Milly Mac","$14.30"
"Temora (NSW)","Race 8","4","","LATCH ON (1)","Benjamin Talbot","33.19","6.00","","","29.5kg","Fernando Bale","How Not Too","$3.50"
"Temora (NSW)","Race 8","5","","LONG ISLAND BLUE (2)","Ike McCorkindale","33.35","8.25","","","31.8kg","Beast Unleashed","Mount Royal","$39.50"
"Temora (NSW)","Race 8","6","","ZIPPING KERR (5)","Paul Strutt","33.62","12.25","","","29.7kg","Zack Monelli","Zipping Fleur","$23.00"
"Temora (NSW)","Race 8","7","","OLLIE'S RUBEN (3)","Jarrod Wilmott","33.83","15.25","","","31.8kg","Orson Allen","Queenie Jean","$85.30"
"Temora (NSW)","Race 8","8","","IRINKA RUBY (8)","Kirralee Woodhead","33.85","15.50","","","25.2kg","Feral Franky","Midnight Flash","$9.90"
"Temora (NSW)","Race 9","1","","WINCEY BALE (2)","Ike McCorkindale","25.60","0.00","","","30.7kg","Feral Franky","Fanta Bale","$7.00"
"Temora (NSW)","Race 9","2","","SON OF BIANCA (7)","Raymond Sims","25.64","0.75","","","33.4kg","Aston Dee Bee","Bianca Keeping","$3.10"
"Temora (NSW)","Race 9","3","","MY THREE BOYS (1)","Yvonne Gee","25.79","2.50","","","30.7kg","Superior Panama","Ritza Red Head","$1.85"
"Temora (NSW)","Race 9","4","","SOPHIE'S DESIRE (4)","Terry O'Keefe","25.86","3.75","","","31.4kg","Fabregas","Every Chance","$41.00"
"Temora (NSW)","Race 9","5","","CORLEONE FLIGHT (5)","Vicki Wilder","26.03","6.00","","","25.4kg","Fernando Bale","Corleone Kid","$8.00"
"Temora (NSW)","Race 9","6","","IRINKA TED (8)","Ricky Brewer","26.13","7.50","","","35.4kg","Superior Panama","Irinka Molly","$23.00"
"Temora (NSW)","Race 10","1","","FORTIFIED (8)","Jonathon Crocker","18.57","0.00","","","29.1kg","Pindari Express","Banjo Tifia","$2.00"
"Temora (NSW)","Race 10","2","","SCARLET'S DESIRE (2)","Terry O'Keefe","18.74","2.25","","","31.2kg","Fabregas","Every Chance","$8.50"
"Temora (NSW)","Race 10","3","","TRIXIE'S CHANCE (7)","Vivienne Mccahon","18.87","4.25","","","24.2kg","Orson Allen","Rear Chance","$61.00"
"Temora (NSW)","Race 10","4","","MY MATE TIMMY (6)","Rodney Mcdonald","18.92","5.00","","","29.5kg","Flying Ricciardo","Dana Ali","$18.00"
"Temora (NSW)","Race 10","5","","PIGEON'S DESIRE (1)","Terry O'Keefe","19.06","7.00","","","35.5kg","Fabregas","Every Chance","$2.30"
"Temora (NSW)","Race 10","6","","ASTON VALERIA (4)","Ike McCorkindale","19.10","7.50","","","27.8kg","Aston Dee Bee","Aston Lopez","$51.00"
"Temora (NSW)","Race 10","7","","TIGGERLONG BINGO (3)","Michael Finn","19.28","10.00","","","34.1kg","Aston Rupee","Tiggerlong Dot","$12.00"
"Temora (NSW)","Race 11","1","","TIGGERLONG SASSY (6)","Michael Finn","18.72","0.00","","","27.5kg","Feral Franky","Tiggerlong Dot","$3.90"
"Temora (NSW)","Race 11","2","","NEXT OF KIN (7)","Phillip Reid","18.90","2.50","","","30.1kg","El Grand Senor","Fizzy Bale","$41.00"
"Temora (NSW)","Race 11","3","","ORSON JIMMY (1)","Narelle Sharp","19.06","4.75","","","33.3kg","Orson Allen","Bogan Doonie","$4.60"
"Temora (NSW)","Race 11","4","","RAMPANI (2)","Peter Sims","19.08","5.25","","","31.8kg","Bernardo","Radiant Angel","$10.00"
"Temora (NSW)","Race 11","5","","TIGGERLONG GILL (4)","Michael Finn","19.19","6.50","","","27.6kg","Feral Franky","Tiggerlong Dot","$2.00"
"Temora (NSW)","Race 11","6","","TOTALLY DELUDED (8)","Darren Wort","19.24","7.50","","","28.1kg","Unlawful Entry","Hillside Lady","$9.00"
"Temora (NSW)","Race 11","7","","BOOBOOK (5)","Cheryl Buick","19.40","9.75","","","25.1kg","Mepunga Cruzer","Cosmic Owl","$26.00"
"Temora (NSW)","Race 11","SCR","","TALAKAI","Wayne Wilmott","","","","","","El Grand Senor","Spare Cash",""
"Temora (NSW)","Race 11","SCR","","TIGGERLONG CAR","Kevin Keys","","","","","","Fabregas","Tiggerlong Dot",""
"Temora (NSW)","Race 11","SCR","","PINNED","Ricky Brewer","","","","","","Pindari Express","Zippy Ethics",""
"The Meadows (VIC)","Race 1","1","","MONALEEN HUGH (1)","Donna Robertson","30.42","0.00","5.20","1111","31.9kg","Bekim Bale","Monaleen Flo","$3.80"
"The Meadows (VIC)","Race 1","2","","AUSSIE FERNANDO (7)","Brendan Pursell","30.81","5.70","5.25","2222","33.8kg","Koblenz","Mepunga Debbie","$6.00"
"The Meadows (VIC)","Race 1","3","","POWER MOVE (2)","Jye Formosa","31.02","8.69","5.38","5444","30.1kg","Bernardo","Xtreme Notice","$6.50"
"The Meadows (VIC)","Race 1","4","","JODIE'S ANGEL (6)","Glen Davies","31.13","10.21","5.29","3333","30.3kg","Flying Ricciardo","Karise Fusileer","$15.00"
"The Meadows (VIC)","Race 1","5","","NORA'S NOVA (3)","Paul Cusack","31.19","11.13","5.50","8555","25.6kg","Feral Franky","Lady Pandora","$15.00"
"The Meadows (VIC)","Race 1","6","","ZIPPING KEPIL (4)","David Geall","31.46","14.87","5.40","7666","35.5kg","El Grand Senor","Zipping Bailey","$4.00"
"The Meadows (VIC)","Race 1","7","","ASTON PLATINUM (8)","Darryl Fullerton","31.82","20.03","5.38","6777","32.3kg","Hooked On Scotch","Aston Cha Cha","$23.00"
"The Meadows (VIC)","Race 1","8","","MISS BELIEVER (5)","Dylan Sharp","31.98","22.31","5.36","4888","26.4kg","Aussie Infrared","Fantastic Raven","$4.00"
"The Meadows (VIC)","Race 2","1","","REGAL JYLE (6)","Sheldon Hamilton","35.39","0.00","9.39","M2311","32.1kg","Fernando Bale","Whizbang Betty","$2.70"
"The Meadows (VIC)","Race 2","2","","RAVEN OWEN (5)","Donna Knight","35.52","1.97","9.46","M4532","34.9kg","Aston Rupee","My Black Raven","$9.00"
"The Meadows (VIC)","Race 2","3","","HINDLE EXPRESS (3)","Natasha Fullerton","35.72","4.83","9.53","M6663","31.6kg","Feral Franky","Bop Music","$8.50"
"The Meadows (VIC)","Race 2","4","","REDEEM HER (7)","Danielle Smith","35.74","5.04","9.63","M7776","28.2kg","My Redeemer","Belle's On Boost","$5.50"
"The Meadows (VIC)","Race 2","5","","LADY MONTANA (4)","Phillip Repici","35.81","6.03","9.51","S5444","26.8kg","Shima Shine","Little Biddy","$13.00"
"The Meadows (VIC)","Race 2","6","","SPEEDY BEAR (2)","Lina Repici","35.82","6.17","9.35","M1125","29.8kg","Koblenz","Lady Zeeva","$7.00"
"The Meadows (VIC)","Race 2","7","","TENTEN (8)","Mary Blake","35.93","7.74","9.70","M8887","26.3kg","Fernando Bale","Desiree Devere","$15.00"
"The Meadows (VIC)","Race 2","8","","WAVE IN SEA (1)","Martin Hanke","36.19","11.46","9.40","M3258","33.7kg","Andy Palmer","Hoo Gur Affair","$8.50"
"The Meadows (VIC)","Race 3","1","","QUAYNOR (8)","Scott James","35.11","0.00","9.07","1121","32.7kg","Ritza Lenny","All Dolled Up","$12.00"
"The Meadows (VIC)","Race 3","2","","ARCHER SWEET (2)","Danielle Smith","35.13","0.26","9.23","2212","32.6kg","Flying Ricciardo","I'm Poppy","$14.00"
"The Meadows (VIC)","Race 3","3","","SOUTH THAILAND (1)","Donna Knight","35.25","1.97","9.35","3333","30.7kg","Tommy Shelby","Lizzie's Entity","$11.00"
"The Meadows (VIC)","Race 3","4","","CRAFTY BEER (3)","Danielle Smith","35.30","2.71","9.49","7765","32.6kg","My Redeemer","Belle's On Boost","$7.50"
"The Meadows (VIC)","Race 3","5","","SMOKEY BOURBSKI (4)","Donna Knight","35.37","3.79","9.44","5556","32.2kg","Feral Franky","Sunset Bourbski","$7.50"
"The Meadows (VIC)","Race 3","6","","FROM THE GHETTO (6)","Darrell Saunders","35.48","5.34","9.37","4444","32.2kg","Walk Hard","Tink","$2.40"
"The Meadows (VIC)","Race 3","7","","UNTOUCHED (7)","Paul Galea","35.67","8.06","9.46","6677","25.9kg","Fernando Bale","Black Robin","$3.20"
"The Meadows (VIC)","Race 4","1","","ZELDA COVILHA (8)","Thomas Dailly","30.16","0.00","5.21","M3221","33.0kg","Ballymac Anton","Gypsy Zelda","$2.20"
"The Meadows (VIC)","Race 4","2","","VISTA YANK (2)","Thomas Dailly","30.29","1.83","5.17","Q1112","29.6kg","Hooked On Scotch","Gypsy Vista","$8.00"
"The Meadows (VIC)","Race 4","3","","RUXTON GIRL (1)","Krystiana Dubos","30.53","5.26","5.22","M4443","25.8kg","Fernando Bale","Silken","$10.00"
"The Meadows (VIC)","Race 4","4","","ZIPPING DARGAN (6)","Dallan Klemke","30.75","8.31","5.29","M6655","31.1kg","Zack Monelli","Zipping Miranda","$14.00"
"The Meadows (VIC)","Race 4","5","","BUSTER BOURBSKI (3)","Thomas Dailly","31.00","11.89","5.33","M7566","33.5kg","Feral Franky","Foxy Bourbski","$12.00"
