"track","race","place","rug","name","trainer","time","margin","split","inRun","weight","sire","dam","sp"
"Wagga (NSW)","Race 7","","","EIGHT OLD MATES (4)","Clint Colaiacovo","0.00","","","","","Beast Unleashed","Cyclone Nora","$0.00"
"Wagga (NSW)","Race 7","","","CAWBOURNE DONNY (5)","Benjamin Talbot","0.00","","","","","Hooked On Scotch","Cawbourne Helm","$0.00"
"Wagga (NSW)","Race 7","","","WESTERN FLAT (6)","Brian Smith","0.00","","","","","Ultimate Speed","Mill Express","$0.00"
"Wagga (NSW)","Race 7","","","LET'S GO WHAM (7)","Gary Mitchell","0.00","","","","","Aston Rupee","Savannah","$0.00"
"Wagga (NSW)","Race 7","","","DOLLY'S HOPE (8)","Rodney Mcdonald","0.00","","","","","Fabregas","Every Chance","$0.00"
"Wagga (NSW)","Race 7","SCR","","TELL ME ANYTHING","Scott Parry","","","","","","My Bro Fabio","Parrydise Star",""
"Wagga (NSW)","Race 7","SCR","","FLEX UP","Christopher Cooney","","","","","","Orson Allen","Kilkee Flex",""
"Wagga (NSW)","Race 8","","","GOT A NUMBER (2)","Peter Dooner","0.00","","","","","Wow","Sure She Is","$0.00"
"Wagga (NSW)","Race 8","","","ASSATA (4)","Phillip Reid","0.00","","","","","Beast Unleashed","Zipping Freeman","$0.00"
"Wagga (NSW)","Race 8","","","DANA ZENA (5)","Phillip Reid","0.00","","","","","Blue Moon Rising","Coco Khatanga","$0.00"
"Wagga (NSW)","Race 8","","","DANA CURLY (6)","Phillip Reid","0.00","","","","","Good Odds Harada","Dana Joker","$0.00"
"Wagga (NSW)","Race 8","","","ZULU ZEBRA (7)","Phillip Reid","0.00","","","","","Aussie Infrared","Alexia Rae","$0.00"
"Wagga (NSW)","Race 8","","","CANYA CANDY (8)","Christopher Newcombe","0.00","","","","","Collision","Opal Rocks","$0.00"
"Wagga (NSW)","Race 8","SCR","","LADY AMRON","Wayne Bocquet","","","","","","Fernando Bale","Rothwell Gal",""
"Wagga (NSW)","Race 8","SCR","","GOT A DEPART","Peter Dooner","","","","","","Beast Unleashed","Gotta Bounce",""
"Wagga (NSW)","Race 9","","","CAWBOURNE SASSY (1)","Benjamin Talbot","0.00","","","","","Flying Ricciardo","Cawbourne Bora","$0.00"
"Wagga (NSW)","Race 9","","","ASTON CREOLE (2)","Bruce Williams","0.00","","","","","Aston Dee Bee","Aston Lopez","$0.00"
"Wagga (NSW)","Race 9","","","PONZI (3)","Peter Scott","0.00","","","","","Barcia Bale","Peta Gledhill","$0.00"
"Wagga (NSW)","Race 9","","","WHO'S WATCHING (4)","Garry Small","0.00","","","","","Flying Ricciardo","American Hustle","$0.00"
"Wagga (NSW)","Race 9","","","TINY BIANCA (5)","Shane Felke","0.00","","","","","Zipping Garth","Bianca Keeping","$0.00"
"Wagga (NSW)","Race 9","","","WILCANNIA RAY (6)","Scott Parry","0.00","","","","","My Bro Fabio","Parrydise Star","$0.00"
"Wagga (NSW)","Race 9","","","IN THE KLONDIKE (7)","Chelsee Oakman","0.00","","","","","Koblenz","Black Robin","$0.00"
"Wagga (NSW)","Race 9","","","TITAN'S FIRE (8)","Bruce Lloyd","0.00","","","","","Zambora Brockie","Elegant Malt","$0.00"
"Wagga (NSW)","Race 10","","","SHA'CARRI (1)","Christopher Newcombe","0.00","","","","","Koblenz","Just Simple","$0.00"
"Wagga (NSW)","Race 10","","","KING OF ASGARD (2)","Clint Colaiacovo","0.00","","","","","Aussie Infrared","Lucky Jay","$0.00"
"Wagga (NSW)","Race 10","","","LAGOON OHIYESA (3)","Shane Felke","0.00","","","","","Pindari Express","Lagoon Sunshine","$0.00"
"Wagga (NSW)","Race 10","","","KIANDO FLORENCE (4)","Chris Edwards","0.00","","","","","Aussie Infrared","Irinka Lizzy","$0.00"
"Wagga (NSW)","Race 10","","","DESTINI PANDORA (5)","Cheryl Buick","0.00","","","","","Mepunga Blazer","Destini Delta","$0.00"
"Wagga (NSW)","Race 10","","","KATE'S RIFT (6)","Clint Colaiacovo","0.00","","","","","Feral Franky","Rifted Spirit","$0.00"
"Wagga (NSW)","Race 10","","","ASTON NETWORK (7)","Bruce Williams","0.00","","","","","Good Odds Harada","Aston Silk","$0.00"
"Wagga (NSW)","Race 10","","","JUST STOP IT (8)","Bruce Peck","0.00","","","","","Flying Ricciardo","Hot Chocolate","$0.00"
"Wagga (NSW)","Race 11","","","BLACK TIARA (1)","Bruce Peck","0.00","","","","","Flying Ricciardo","Hot Chocolate","$0.00"
"Wagga (NSW)","Race 11","","","SPARKLING GIRL (2)","Garry Small","0.00","","","","","Feral Franky","Pankhurst","$0.00"
"Wagga (NSW)","Race 11","","","CANYA PENNY (3)","Chris Edwards","0.00","","","","","Tommy Shelby","Spare Cash","$0.00"
"Wagga (NSW)","Race 11","","","SMOOTH RUMPLER (4)","Jess Fothergill","0.00","","","","","Vulturi","Smooth Bourbski","$0.00"
"Wagga (NSW)","Race 11","","","ASTON CLOONEY (5)","Bruce Williams","0.00","","","","","Aston Fastnet","Aston Topaz","$0.00"
"Wagga (NSW)","Race 11","","","LET'S GO NARELLE (6)","Geoffrey Collins","0.00","","","","","Aston Rupee","Savannah","$0.00"
"Wagga (NSW)","Race 11","","","ELITE DARA (7)","Clint Colaiacovo","0.00","","","","","Bernardo","Suffragette","$0.00"
"Wagga (NSW)","Race 11","","","REEFTON BLUEBELL (8)","Christopher Cooney","0.00","","","","","Fernando Bale","Tasvilla","$0.00"
"Warragul (VIC)","Race 1","1","","ANGRY MAN (8)","Ian Dann","23.01","0.00","8.34","M11","32.7kg","My Redeemer","Harper's Girl","$4.80"
"Warragul (VIC)","Race 1","2","","GAME OF PHONES (6)","Gary Joske","23.24","3.36","8.67","M33","27.4kg","Aston Rupee","Two Phones","$14.00"
"Warragul (VIC)","Race 1","3","","PRO WARRIOR (1)","Cheryle Ragen","23.25","3.46","8.52","M22","37.5kg","Beast Unleashed","Sweet Ella","$2.80"
"Warragul (VIC)","Race 1","4","","DELTA'S SISTER (4)","Gail Saunders","23.43","6.09","8.74","M44","29.1kg","Bernardo","Red Hot Tears","$9.00"
"Warragul (VIC)","Race 1","5","","WORDS (7)","Geoffrey Howell","23.77","10.86","8.88","M55","25.1kg","My Redeemer","Persuasion","$10.00"
"Warragul (VIC)","Race 1","6","","LORETTA'S DREAM (3)","Geoffrey Howell","23.80","11.31","9.01","M66","25.8kg","My Redeemer","Persuasion","$6.00"
"Warragul (VIC)","Race 1","7","","PLUSH (2)","Thomas Currie","23.85","12.09","9.15","S77","27.4kg","My Redeemer","Ava's Dream","$26.00"
"Warragul (VIC)","Race 1","SCR","","NIGHT CAP","Nicole Lund","","","","","","Hooked On Scotch","Zheng",""
"Warragul (VIC)","Race 1","SCR","","BRUCE","Ben Joske","","","","","","Aston Rupee","Two Phones",""
"Warragul (VIC)","Race 1","SCR","","JUMBUK SQUEAK","Ben Joske","","","","","","Bernardo","Crimson Vixen",""
"Warragul (VIC)","Race 2","1","","DAINTREE PEARL (1)","Ben Joske","23.05","0.00","8.47","Q11","29.2kg","Feral Franky","Whistling Bullet","$3.40"
"Warragul (VIC)","Race 2","2","","FURIOUS WHISPER (2)","Mario Briganti","23.09","0.47","8.54","M22","30.0kg","Aston Rupee","Baby Talk","$6.00"
"Warragul (VIC)","Race 2","3","","JUMBUK MAHMOOD (7)","Ben Joske","23.13","1.14","8.66","M33","29.9kg","Aston Rupee","Two Phones","$12.00"
"Warragul (VIC)","Race 2","4","","ALZETTA (3)","Stephen Toner","23.61","8.00","8.72","M65","30.1kg","Shima Shine","Ita Louisa","$4.50"
"Warragul (VIC)","Race 2","5","","MRS. QUICKSAND (5)","Brad Sands","23.74","9.77","8.93","S77","29.5kg","Aston Rupee","Oakvale Beauty","$12.00"
"Warragul (VIC)","Race 2","6","","FURIOUS FALCON (4)","Attilio Imperatori","23.80","10.67","8.70","M56","33.0kg","Aston Rupee","Baby Talk","$4.80"
"Warragul (VIC)","Race 2","7","","ACRES BLUE BOY (8)","Yvonne Andrews","23.83","11.17","8.68","M44","30.1kg","Walk Hard","Tink","$16.00"
"Warragul (VIC)","Race 2","8","","LOSING THE WILL (6)","Geoffrey Howell","23.87","11.61","8.93","S88","28.4kg","My Redeemer","Persuasion","$10.00"
"Warragul (VIC)","Race 2","SCR","","JUMBUK SQUEAK","Ben Joske","","","","","","Bernardo","Crimson Vixen",""
"Warragul (VIC)","Race 2","SCR","","PLUSH","Thomas Currie","","","","","","My Redeemer","Ava's Dream",""
"Warragul (VIC)","Race 3","1","","FROM THE GHETTO (4)","Darrell Saunders","26.53","0.00","6.84","M554","32.4kg","Walk Hard","Tink","$4.80"
"Warragul (VIC)","Race 3","2","","DAINTREE BULLET (8)","Ben Joske","26.66","1.86","6.75","Q333","32.8kg","Feral Franky","Whistling Bullet","$6.00"
"Warragul (VIC)","Race 3","3","","DELUSIONAL (5)","Adrian Nuttall","26.75","3.17","6.72","M222","31.3kg","Aussie Infrared","Easy Choice","$3.40"
"Warragul (VIC)","Race 3","4","","JAMS STAR (2)","Renata Silva","26.94","5.80","6.77","M445","31.2kg","Barcia Bale","Fernando Cazz","$6.00"
"Warragul (VIC)","Race 3","5","","STILL A BELIEVER (1)","Geoffrey Howell","26.96","6.16","6.68","M111","30.6kg","My Redeemer","Persuasion","$4.00"
"Warragul (VIC)","Race 3","SCR","","DAINTREE SNIPER","Ben Joske","","","","","","Feral Franky","Whistling Bullet",""
"Warragul (VIC)","Race 4","1","","JUST ONE FLEX (6)","Gregory Mclachlan","22.75","0.00","8.34","M11","35.6kg","Koblenz","Just One Moment","$7.50"
"Warragul (VIC)","Race 4","2","","ANGRY MURRAY COD (7)","David Schwarz","22.95","2.93","8.43","M22","33.8kg","Aston Rupee","Glorious","$3.60"
"Warragul (VIC)","Race 4","3","","INDESTRUCT (3)","Kerry Minne","23.01","3.77","8.62","M55","32.9kg","Nitro Burst","Muza's Angel","$26.00"
"Warragul (VIC)","Race 4","4","","PRIDE OF ANGUS (2)","Kerry Minne","23.03","4.04","8.53","M43","38.9kg","Koblenz","Stareena","$10.00"
"Warragul (VIC)","Race 4","5","","UNIVERSE (1)","Lyn Smith","23.07","4.54","8.46","Q34","33.1kg","Tommy Shelby","Priority Pass","$2.80"
"Warragul (VIC)","Race 4","6","","SHADY LADY (5)","Matthew Height","23.56","11.60","8.74","M66","27.3kg","Feral Franky","Queen Kathleen","$10.00"
"Warragul (VIC)","Race 4","7","","KOKODA TRAIL (4)","Gayle Elston","23.69","13.50","8.88","S87","28.4kg","Catch The Thief","Supreme Outlaw","$8.00"
"Warragul (VIC)","Race 4","8","","ON THE STRIP (8)","Nicole Lund","23.91","16.60","8.78","S78","24.3kg","Beast Unleashed","Vegas Ticket","$16.00"
"Warragul (VIC)","Race 4","SCR","","MASTER EDUARDO","Scott Deppeler","","","","","","Aussie Infrared","Precious Destini",""
"Warragul (VIC)","Race 5","1","","GOOD ODDS MARIO (2)","Peter Craig","26.06","0.00","6.58","M111","35.4kg","Good Odds Harada","Blow My Mind","$6.00"
"Warragul (VIC)","Race 5","2","","TWISTED FANTASY (7)","Adrian Nuttall","26.42","5.04","6.80","M633","33.2kg","Aussie Infrared","Easy Choice","$4.80"
"Warragul (VIC)","Race 5","3","","MIGHTY HEIGHTY (8)","Matthew Height","26.55","6.96","6.67","M222","31.0kg","Feral Franky","Queen Kathleen","$10.00"
"Warragul (VIC)","Race 5","4","","CUBAN LAD (3)","Lui Forte","26.84","11.11","6.97","S755","31.5kg","Magical Bale","Havana Miss","$21.00"
"Warragul (VIC)","Race 5","5","","BELLS OF VICTORY (4)","John Elston","26.86","11.40","6.79","M544","33.1kg","Shima Shine","Lakeview Isla","$14.00"
"Warragul (VIC)","Race 5","6","","BARKING BLUE (6)","Dean Millier","26.99","13.20","6.70","Q376","33.1kg","Aston Rupee","Oakvale Beauty","$8.00"
"Warragul (VIC)","Race 5","7","","STEAL THE SHOW (1)","Christian Wilk","27.09","14.64","7.18","M887","31.7kg","Flying Ricciardo","Mirror Illusion","$7.50"
"Warragul (VIC)","Race 5","DNF","","MR. BRONSON (5)","Arend Gringhuis","","","6.74","M468","35.1kg","Shima Shine","Thurles Princess",""
"Warragul (VIC)","Race 5","SCR","","JAMS DONUTS","John Bosnich","","","","","","Barcia Bale","Fernando Cazz",""
"Warragul (VIC)","Race 5","SCR","","MASTER EDUARDO","Scott Deppeler","","","","","","Aussie Infrared","Precious Destini",""
"Warragul (VIC)","Race 6","1","","EARLY SECRETS (6)","Barry Harper","22.53","0.00","8.35","Q11","27.9kg","Orson Allen","Spot On Cinta","$8.00"
"Warragul (VIC)","Race 6","2","","LIGHTNING JEWEL (1)","Max Cameron","22.79","3.76","8.53","Q33","28.9kg","Fernando Bale","Elusive Jewel","$2.80"
"Warragul (VIC)","Race 6","3","","ELUSIVE BARB (8)","Paul Galea","22.80","3.90","8.49","M22","32.3kg","Houdini Boy","Elusive Anake","$10.00"
"Warragul (VIC)","Race 6","4","","PRETTY FOLLIE (7)","David Kerr","22.97","6.41","8.60","M44","27.8kg","My Redeemer","Captain Jackie","$16.00"
"Warragul (VIC)","Race 6","5","","PARUMBA DAWN (3)","Eddie Lieshout","23.07","7.73","8.93","Q77","29.5kg","Hard Style Rico","Poppy Talk","$41.00"
"Warragul (VIC)","Race 6","6","","TOP KADE (2)","Brian Alford","23.12","8.51","8.74","M55","26.7kg","Aston Dee Bee","Bland Purr","$26.00"
"Warragul (VIC)","Race 6","7","","FOR THE PLOT (5)","Frank Toth","23.35","11.81","8.79","M66","29.9kg","Bernardo","Coast Model","$10.00"
"Warragul (VIC)","Race 6","SCR","","MILE A MINUTE","Bradley Greenough","","","","","","Superior Panama","Medio Paso",""
"Warragul (VIC)","Race 7","1","","AUDACIOUS PADDY (7)","Kevin Wainwright","26.25","0.00","6.72","322","31.6kg","Magic Sprite","Audacious Grace","$6.00"
"Warragul (VIC)","Race 7","2","","JUMBUK JOHNNY (3)","Ben Joske","26.28","0.49","6.63","111","36.1kg","Bernardo","Crimson Vixen","$6.00"
"Warragul (VIC)","Race 7","3","","WEARING LEVIS (4)","Peter Craig","26.35","1.44","6.75","543","34.1kg","Tommy Shelby","In Blue Jeans","$7.50"
"Warragul (VIC)","Race 7","4","","CHASING HEARTS (1)","Lyn Smith","26.36","1.59","6.68","234","34.9kg","Zambora Brockie","Nangar Mia","$2.20"
"Warragul (VIC)","Race 7","5","","BIG STACKS (5)","Christian Wilk","26.49","3.49","6.86","655","33.8kg","Orson Allen","Zipping Poppy","$21.00"
"Warragul (VIC)","Race 7","6","","BUSTER'S DREAM (2)","Arend Gringhuis","26.49","3.50","6.72","466","32.6kg","My Redeemer","Ava's Dream","$10.00"
"Warragul (VIC)","Race 7","7","","BLACK PINK (6)","Thomas Currie","26.58","4.70","6.93","777","25.2kg","Fernando Bale","Naughty Cazza","$26.00"
"Warragul (VIC)","Race 7","8","","MIXED DOZEN (8)","Lyn Smith","26.72","6.76","7.05","888","32.4kg","Fernando Bale","Pepper Shiraz","$8.00"
"Warragul (VIC)","Race 8","1","","MY NAME'S EDEN (3)","Harley Whelan","26.14","0.00","6.59","M332","32.0kg","Hard Style Rico","Strada","$2.20"
"Warragul (VIC)","Race 8","2","","SPICY ASSASSIN (8)","Belinda Connolly","26.18","0.70","6.52","M111","29.2kg","Flying Ricciardo","Zipping Annabel","$6.00"
"Warragul (VIC)","Race 8","3","","SON OF GHOST (7)","Adrian Nuttall","26.21","1.04","6.63","M443","31.1kg","Catch The Thief","Supreme Outlaw","$7.50"
"Warragul (VIC)","Race 8","4","","SHAUN LEE ROSE (2)","Jeffrey Chignell","26.57","6.16","6.84","S666","32.9kg","Magical Bale","Shantelle Rose","$12.00"
"Warragul (VIC)","Race 8","5","","SODA APACHE (6)","Geoffrey Dalton","26.59","6.49","6.77","M555","33.1kg","Fernando Bale","Ireland's Force","$10.00"
"Warragul (VIC)","Race 8","6","","DEWANA SCOTCH (4)","Matthew Dewan","26.75","8.71","7.12","M777","32.7kg","Fernando Bale","Dewana Dimie","$4.00"
"Warragul (VIC)","Race 8","7","","PARUMBA RUMBA (1)","Eddie Lieshout","26.97","11.97","6.56","M224","31.7kg","Aston Rupee","Dancing Cassie","$16.00"
"Warragul (VIC)","Race 9","1","","I'M FABULOUS (4)","Belinda Connolly","22.75","0.00","8.26","M11","26.3kg","Aussie Infrared","Hook Along Book","$6.50"
"Warragul (VIC)","Race 9","1","","ASTON ALIGHT (6)","Darren Archer","22.75","0.00","8.26","M22","27.3kg","Fernando Bale","Aston Flame","$7.00"
"Warragul (VIC)","Race 9","3","","DONKEY FLY (7)","Adam Hunter","22.91","2.21","8.40","M33","30.1kg","Aussie Infrared","She's A Blazin'","$4.00"
"Warragul (VIC)","Race 9","4","","LEVIATHAN (3)","Eddie Lieshout","23.08","4.66","8.81","S64","33.1kg","Aston Rupee","Look Fancy Nancy","$3.60"
"Warragul (VIC)","Race 9","5","","LET'S PLAY BALL (5)","Tony Tufo","23.33","8.23","8.68","M45","35.2kg","Bernardo","Smokin' Cindy","$8.00"
"Warragul (VIC)","Race 9","6","","RUTH'S COMMANDER (2)","Bethany Garrick","23.34","8.46","8.92","M88","31.4kg","Houdini Boy","Ring A Dragon","$12.00"
"Warragul (VIC)","Race 9","7","","MASTER EDUARDO (1)","Scott Deppeler","23.40","9.24","8.88","S77","31.5kg","Aussie Infrared","Precious Destini","$51.00"
"Warragul (VIC)","Race 9","8","","SLOW CHEETAH (8)","Darrell Saunders","23.45","10.04","8.69","M56","28.0kg","Bernardo","Red Hot Tears","$12.00"
"Warragul (VIC)","Race 9","SCR","","PRINCESS PANDA","Iris Wang","","","","","","Barcia Bale","Fernando Cazz",""
"Warragul (VIC)","Race 10","1","","STITCH AND SHOUT (6)","Glynn Wood","22.66","0.00","8.47","M22","33.6kg","Kuro Kismet","Dani Thrills","$5.00"
"Warragul (VIC)","Race 10","2","","COMPUTER MODEL (5)","Brian Alford","22.84","2.56","8.33","M11","32.9kg","Barcia Bale","Cruiser Model","$7.50"
"Warragul (VIC)","Race 10","3","","HOLLY ROSE (7)","Sharon-lee Chignell","22.88","3.03","8.49","M33","28.3kg","Whiskey Riot","Suzie Rose","$10.00"
"Warragul (VIC)","Race 10","4","","ROYAL PRIDE (4)","Bree Elston","22.88","3.09","8.56","M44","36.2kg","Shima Shine","Lakeview Isla","$16.00"
"Warragul (VIC)","Race 10","5","","MR. THOMAS (1)","Barry Harper","22.98","4.47","8.68","M55","35.7kg","Feral Franky","Pankhurst","$2.80"
"Warragul (VIC)","Race 10","6","","SOMETHING CLEVER (8)","Peter Craig","23.08","5.94","8.73","S76","34.2kg","Aston Kimetto","Popowski","$12.00"
"Warragul (VIC)","Race 10","7","","ELLA'S DREAM (3)","Cheryle Ragen","23.16","7.11","8.70","M67","27.3kg","Tommy Shelby","Sweet Ella","$3.60"
"Warragul (VIC)","Race 10","8","","INTER CYBORG (2)","Steve Kaltsis","23.19","7.46","8.87","Q88","31.3kg","Fernando Bale","Inter Elesha","$12.00"
"Warragul (VIC)","Race 10","SCR","","KENZIE KID","Arend Gringhuis","","","","","","Hard Style Rico","Poppy Talk",""
"Warragul (VIC)","Race 10","SCR","","SWEET NUGGET","Ricky Jarvis","","","","","","Zambora Brockie","She's A Blazin'",""
"Warragul (VIC)","Race 11","1","","TALK THAT TALK (7)","Gavin Clifton","22.69","0.00","8.30","M11","31.1kg","Shima Shine","Baby Talk","$6.00"
"Warragul (VIC)","Race 11","2","","LAKEVIEW JUDE (6)","Harley Whelan","22.89","2.81","8.51","M22","30.5kg","Lakeview Walter","Dr. Madison","$8.00"
"Warragul (VIC)","Race 11","3","","SIT AND STEER (3)","David Bourke","23.02","4.71","8.93","M75","34.1kg","Fernando Bale","Hot Charmola","$3.40"
"Warragul (VIC)","Race 11","4","","MASTER OF DREAMS (2)","Olivia Cartechini","23.16","6.73","8.77","M44","30.4kg","Fabregas","Careless Cookie","$10.00"
"Warragul (VIC)","Race 11","5","","ASTON ELIJAH (1)","Darren Archer","23.25","7.97","8.56","Q33","35.4kg","Good Odds Harada","Aston Tatum","$3.60"
"Warragul (VIC)","Race 11","6","","RHINE STAR (4)","Kerry Minne","23.26","8.13","8.90","M66","29.9kg","Koblenz","Stareena","$14.00"
"Warragul (VIC)","Race 11","7","","MAGIC OUTLAW (8)","Phillip Pollutro","23.27","8.26","8.88","S57","26.4kg","Catch The Thief","Supreme Outlaw","$10.00"
"Warragul (VIC)","Race 11","8","","MAYFAIR JILL (5)","Judy Brereton","23.56","12.50","8.98","M88","25.8kg","Bernardo","Thank You Jill","$7.50"
"Warragul (VIC)","Race 11","SCR","","KENZIE KID","Arend Gringhuis","","","","","","Hard Style Rico","Poppy Talk",""
"Warragul (VIC)","Race 11","SCR","","JACK'S ELATION","Rosalie Kerr","","","","","","My Redeemer","Captain Jackie",""
"Warragul (VIC)","Race 12","1","","HERE'S TO LOUIE (2)","Jacob Biddell","22.91","0.00","8.42","Q11","32.6kg","Shima Shine","Sugar Spice","$3.40"
"Warragul (VIC)","Race 12","2","","JAIRON BALE (6)","Lui Forte","23.23","4.51","8.68","M43","30.7kg","Fernando Bale","Idria Bale","$8.00"
"Warragul (VIC)","Race 12","3","","DAINTREE VISION (3)","Maria Musselwhite","23.25","4.83","8.63","M22","30.7kg","Fernando Bale","Persian Goddess","$14.00"
"Warragul (VIC)","Race 12","4","","SON OF DUKE (8)","Peter Barry","23.35","6.26","8.67","M34","27.7kg","Aston Duke","Tinker Spirit","$6.50"
"Warragul (VIC)","Race 12","5","","CATCH THE OUTLAW (4)","Phillip Pollutro","23.43","7.40","8.75","M66","32.2kg","Fernando Bale","Supreme Outlaw","$7.50"
"Warragul (VIC)","Race 12","6","","BEST DRESSED (5)","William Dawes","23.44","7.47","8.77","M77","26.1kg","Kinloch Brae","Red Hot Chevy","$9.00"
"Warragul (VIC)","Race 12","7","","ARKSTORM (1)","Leon Lacy","23.52","8.61","8.70","M55","31.9kg","Feral Franky","Will It Rain","$4.20"
"Warragul (VIC)","Race 12","8","","BRENDEN (7)","Ronald Wood","23.55","9.10","8.81","M88","29.3kg","Feral Franky","Manners Matter","$6.00"
"Warragul (VIC)","Race 12","SCR","","SWEET NUGGET","Ricky Jarvis","","","","","","Zambora Brockie","She's A Blazin'",""
"Warragul (VIC)","Race 12","SCR","","JACK'S ELATION","Rosalie Kerr","","","","","","My Redeemer","Captain Jackie",""
"Wentworth Park (NSW)","Race 1","1","","PRESCOT (5)","Brett Smith","29.94","0.00","5.55","211","30.5kg","Shima Shine","My Desiree","$5.00"
"Wentworth Park (NSW)","Race 1","2","","RUGGED ETHICS (2)","Shane Pulbrook","30.14","2.75","5.59","122","29.7kg","Tommy Shelby","White Sox Ethics","$16.00"
"Wentworth Park (NSW)","Race 1","3","","GO JIMMY (8)","Mark Gatt","30.43","7.00","5.68","765","35.2kg","Feral Franky","Nev's Gift","$2.40"
"Wentworth Park (NSW)","Race 1","4","","BOUND'S MISSILE (6)","Michael Dunphy","30.47","7.50","5.69","576","31.8kg","Head Bound","Fasika","$81.00"
"Wentworth Park (NSW)","Race 1","5","","TARAWI LICORICE (1)","Billy McGovern","30.67","10.25","5.70","884","30.0kg","Oaks Road","Anna Cotton","$4.20"
"Wentworth Park (NSW)","Race 1","6","","SLICK FELIX (7)","Shane Pulbrook","30.83","12.75","5.61","443","34.8kg","Aston Rupee","Dancin' Ethics","$7.50"
"Wentworth Park (NSW)","Race 1","7","","CALLA OTIS (3)","Fay Wotton","31.02","15.50","5.59","337","31.5kg","Flying Ricciardo","Memories One","$10.00"
"Wentworth Park (NSW)","Race 1","8","","KILLER FORGE (4)","Darren Sultana","31.25","18.50","5.64","658","32.5kg","Black Forge","Shoestring","$17.00"
"Wentworth Park (NSW)","Race 1","SCR","","LONG TERM MEMORY","Kayla-jane Coleman","","","","","","Aussie Infrared","Memory Remains",""
"Wentworth Park (NSW)","Race 1","SCR","","HE'S UNSURE","Frances Goodwin","","","","","","Feral Franky","Kinda Hush",""
"Wentworth Park (NSW)","Race 2","1","","ROBERT KEEPING (7)","Jason Magri","29.72","0.00","5.56","221","31.4kg","Fernando Bale","Ruby Keeping","$1.33"
"Wentworth Park (NSW)","Race 2","2","","BLUE LINKIN (4)","Kenneth Burnett","30.01","4.25","5.44","112","30.8kg","Aston Rupee","Sweet Nangar","$7.50"
"Wentworth Park (NSW)","Race 2","3","","REECE UNLEASHED (1)","Michael Hardman","30.14","6.00","5.69","553","33.3kg","Beast Unleashed","Sweet Ella","$10.00"
"Wentworth Park (NSW)","Race 2","4","","HE'S BON'S BOY (2)","Billy McGovern","30.37","9.25","5.73","664","30.6kg","Aston Dee Bee","Bandit Bonnie","$10.00"
"Wentworth Park (NSW)","Race 2","5","","DASHING DENNIS (6)","Stephen Lambley","30.50","11.00","5.65","345","35.1kg","Jungle Deuce","Little Nangar","$26.00"
"Wentworth Park (NSW)","Race 2","6","","CUNNINGHAM (3)","Kenneth Burnett","31.10","19.75","5.60","436","32.4kg","Hooked On Scotch","Kwong Magic","$13.00"
"Wentworth Park (NSW)","Race 2","SCR","","BRAVE CHOICE","Brett Gilbert","","","","","","Ando's Mac","Premier Return",""
"Wentworth Park (NSW)","Race 3","1","","HOPE'S SECRET (7)","Preston Rowles","30.14","0.00","5.57","311","27.6kg","Feral Franky","Hope's A Chance","$4.40"
"Wentworth Park (NSW)","Race 3","2","","LAURIE'S RUPEE (8)","John Miles","30.27","1.75","5.58","522","34.0kg","Aston Rupee","Blue Bronte","$5.50"
"Wentworth Park (NSW)","Race 3","3","","CALLA AXEL (6)","Sam Simonetta","30.34","2.75","5.62","733","32.4kg","Flying Ricciardo","Memories One","$4.40"
"Wentworth Park (NSW)","Race 3","4","","BILLY RAY'S GIRL (1)","Victor Sultana","30.68","7.75","5.69","665","25.9kg","Fernando Bale","Silent Enemy","$2.30"
"Wentworth Park (NSW)","Race 3","5","","REGGAE PEPPER (2)","Simon Ma","30.87","10.25","5.68","157","24.3kg","Fernando Bale","Princess Patti","$81.00"
"Wentworth Park (NSW)","Race 3","6","","ROCKING SONNY (4)","Julian Micallef","30.90","10.75","5.63","444","35.2kg","Orson Allen","Hubbity Bubbity","$34.00"
"Wentworth Park (NSW)","Race 3","7","","BETTY EMGRAND (3)","Luke Azzopardi","30.97","11.75","5.81","276","29.0kg","Aussie Infrared","Mrs. Emgrand","$9.50"
"Wentworth Park (NSW)","Race 4","1","","NIGHT AGENT (4)","Victor Sultana","30.07","0.00","5.57","322","33.1kg","Sennachie","Flying Ella","$2.80"
"Wentworth Park (NSW)","Race 4","2","","IN THE SKY (3)","Jay Opetaia","30.09","0.25","5.48","111","24.5kg","Bernardo","My Gal Penny","$3.70"
"Wentworth Park (NSW)","Race 4","3","","FREYDIS (2)","Peter Azzopardi","30.43","5.25","5.59","434","26.8kg","Pindari Express","Mrs. Emgrand","$5.00"
"Wentworth Park (NSW)","Race 4","4","","STOCKTON SLAP (1)","Kerry Schmitzer","30.61","7.75","5.64","663","32.5kg","Barcia Bale","Oski","$21.00"
"Wentworth Park (NSW)","Race 4","5","","POCO RICO (7)","Melinda Finn","30.66","8.25","5.62","556","33.9kg","Flying Ricciardo","Poco Dorado","$3.50"
"Wentworth Park (NSW)","Race 4","6","","SUPER SEQUIN (6)","Alicia Pratt","30.91","12.00","5.59","245","29.0kg","Razor's Edge","Super C Azelle","$34.00"
"Wentworth Park (NSW)","Race 4","SCR","","SISTER TWO","Anthony Pagano","","","","","","Beast Unleashed","Spritely Mae",""
"Wentworth Park (NSW)","Race 5","1","","STILL AVAILABLE (7)","Garry Coles","29.62","0.00","5.43","111","29.5kg","Fernando Bale","Still Blue","$6.00"
